State,Year,Quarter,Brand,Transaction_count,Percentage
Madhya Pradesh,2021,2,Huawei,171485,0.010757524574311
Madhya Pradesh,2021,2,Others,1416988,0.08888989259412901
Madhya Pradesh,2021,3,Xiaomi,4290362,0.24929133731077302
Madhya Pradesh,2021,3,Vivo,3891058,0.22608979204407
Madhya Pradesh,2021,3,Samsung,2829150,0.16438766401361302
Madhya Pradesh,2021,3,Oppo,2215661,0.12874090664548202
Madhya Pradesh,2021,3,Realme,1404072,0.08158355555093201
Madhya Pradesh,2021,3,Tecno,298534,0.017346307862304
Madhya Pradesh,2021,3,Apple,249062,0.014471738993888001
Madhya Pradesh,2021,3,OnePlus,224466,0.013042589254892002
Madhya Pradesh,2021,3,Motorola,208788,0.012131619600966
Madhya Pradesh,2021,3,Huawei,180559,0.010491374521193001
Madhya Pradesh,2021,3,Others,1418521,0.082423114201882
Madhya Pradesh,2021,4,Xiaomi,4500562,0.24385038710207702
Madhya Pradesh,2021,4,Vivo,4248158,0.23017458103472002
Madhya Pradesh,2021,4,Samsung,2921496,0.15829310439833202
Madhya Pradesh,2021,4,Oppo,2400977,0.13009023559128402
Madhya Pradesh,2021,4,Realme,1682298,0.091150620416083
Madhya Pradesh,2021,4,Tecno,350126,0.018970599812757002
Madhya Pradesh,2021,4,Apple,293413,0.015897764241617002
Madhya Pradesh,2021,4,OnePlus,264637,0.014338617019726002
Madhya Pradesh,2021,4,Motorola,211860,0.011479042619887001
Madhya Pradesh,2021,4,Huawei,174122,0.009434314448503001
Madhya Pradesh,2021,4,Others,1408594,0.07632073331500801
Madhya Pradesh,2022,1,Xiaomi,4678482,0.238016229732103
Madhya Pradesh,2022,1,Vivo,4575284,0.23276606549594803
Madhya Pradesh,2022,1,Samsung,3009068,0.153085342717471
Madhya Pradesh,2022,1,Oppo,2595568,0.132048666506207
Madhya Pradesh,2022,1,Realme,1935366,0.09846110735740801
Madhya Pradesh,2022,1,Tecno,424783,0.02161069511741
Madhya Pradesh,2022,1,Apple,325559,0.016562706821433
Madhya Pradesh,2022,1,OnePlus,303765,0.01545394425469
Madhya Pradesh,2022,1,Motorola,211431,0.010756482437783
Madhya Pradesh,2022,1,Huawei,173297,0.008816427756670001
Madhya Pradesh,2022,1,Others,1423544,0.07242233180287
Maharashtra,2018,1,Xiaomi,1606618,0.26307836555922604
Maharashtra,2018,1,Samsung,1354403,0.22177899634419102
Maharashtra,2018,1,Vivo,722501,0.11830714096002001
Maharashtra,2018,1,Oppo,611419,0.100117832111837
Maharashtra,2018,1,Motorola,250397,0.041001677748496
Maharashtra,2018,1,OnePlus,250269,0.040980718173294
Maharashtra,2018,1,Apple,240145,0.039322946772176
Maharashtra,2018,1,Realme,238202,0.03900478697048
Maharashtra,2018,1,Lenovo,157770,0.025834313903042003
Maharashtra,2018,1,Huawei,77241,0.012647957407523001
Maharashtra,2018,1,Others,598029,0.09792526404971001
Maharashtra,2018,2,Xiaomi,2177364,0.26480974891548903
Maharashtra,2018,2,Samsung,1813491,0.22055572534978002
Maharashtra,2018,2,Vivo,1030036,0.12527238189568402
Maharashtra,2018,2,Oppo,852747,0.10371059637177601
Maharashtra,2018,2,Motorola,326189,0.039670917305969
Maharashtra,2018,2,Realme,312225,0.037972623711579
Maharashtra,2018,2,OnePlus,312199,0.037969461606633004
Maharashtra,2018,2,Apple,308656,0.037538563998146
Maharashtra,2018,2,Lenovo,200468,0.024380802082513003
Maharashtra,2018,2,Huawei,103831,0.012627866098476001
Maharashtra,2018,2,Others,785165,0.09549131266395
Maharashtra,2018,3,Xiaomi,2766078,0.265076114277741
Maharashtra,2018,3,Samsung,2300594,0.22046830134605203
Maharashtra,2018,3,Vivo,1399253,0.134091861520706
Maharashtra,2018,3,Oppo,1125654,0.10787258650739201
Maharashtra,2018,3,Realme,390608,0.037432368445792
Maharashtra,2018,3,Motorola,388369,0.037217802761141006
Maharashtra,2018,3,Apple,375379,0.035972957632237006
Maharashtra,2018,3,OnePlus,373333,0.035776887337107
Maharashtra,2018,3,Lenovo,228516,0.021898924517057
Maharashtra,2018,3,Huawei,134410,0.01288064925142
Maharashtra,2018,3,Others,952839,0.09131154640335101
Maharashtra,2018,4,Xiaomi,3540182,0.26455591789383603
Maharashtra,2018,4,Samsung,2956289,0.22092190456718103
Maharashtra,2018,4,Vivo,1906545,0.14247509378921802
Maharashtra,2018,4,Oppo,1510894,0.11290830499965501
Maharashtra,2018,4,Realme,492198,0.036781694747758005
Maharashtra,2018,4,Apple,470804,0.035182932506885
Maharashtra,2018,4,Motorola,466650,0.034872506296331006
Maharashtra,2018,4,OnePlus,454556,0.033968728108936
Maharashtra,2018,4,Lenovo,269382,0.020130773580024002
Maharashtra,2018,4,Huawei,175714,0.013131013760534
Maharashtra,2018,4,Others,1138388,0.085071129749636
Maharashtra,2019,1,Xiaomi,4274491,0.262489106940111
Maharashtra,2019,1,Samsung,3611915,0.22180145956409503
Maharashtra,2019,1,Vivo,2418126,0.148492939676013
Maharashtra,2019,1,Oppo,1907902,0.11716096538962201
Maharashtra,2019,1,Realme,585138,0.035932313591658
Maharashtra,2019,1,Apple,558788,0.034314205618598
Maharashtra,2019,1,Motorola,534307,0.032810869706322
Maharashtra,2019,1,OnePlus,525104,0.03224572937706
Maharashtra,2019,1,Lenovo,306357,0.018812854053231
Maharashtra,2019,1,Huawei,217773,0.013373063666684
Maharashtra,2019,1,Others,1344550,0.08256649241660001
Maharashtra,2019,2,Xiaomi,4892831,0.260576104510976
Maharashtra,2019,2,Samsung,4177428,0.222476091063656
Maharashtra,2019,2,Vivo,2871247,0.152913182235157
Maharashtra,2019,2,Oppo,2256129,0.12015401841883401
Maharashtra,2019,2,Realme,671555,0.035764813022331005
Maharashtra,2019,2,Apple,637834,0.033968943346838004
Maharashtra,2019,2,Motorola,590477,0.031446865110061
Maharashtra,2019,2,OnePlus,584246,0.031115022520933
Maharashtra,2019,2,Lenovo,336952,0.017944956522549002
Maharashtra,2019,2,Huawei,250636,0.013348049938821
Maharashtra,2019,2,Others,1507640,0.080291953309838
Maharashtra,2019,3,Xiaomi,5512362,0.25863750060350205
Maharashtra,2019,3,Samsung,4737873,0.22229883140781
Maharashtra,2019,3,Vivo,3365190,0.15789317368052
Maharashtra,2019,3,Oppo,2622932,0.12306676824434701
Maharashtra,2019,3,Realme,776018,0.036410409175473
Maharashtra,2019,3,Apple,710463,0.033334598596983005
Maharashtra,2019,3,OnePlus,640069,0.030031744354558004
Maharashtra,2019,3,Motorola,634763,0.029782789264489
Maharashtra,2019,3,Lenovo,350502,0.016445393324409002
Maharashtra,2019,3,Huawei,283713,0.013311684031041
Maharashtra,2019,3,Others,1679196,0.078787107316863
Maharashtra,2019,4,Xiaomi,6103857,0.257055407645564
Maharashtra,2019,4,Samsung,5262077,0.22160501930129503
Maharashtra,2019,4,Vivo,3869506,0.162958837701629
Maharashtra,2019,4,Oppo,2994940,0.126127712784556
Maharashtra,2019,4,Realme,901700,0.037973835408333004
Maharashtra,2019,4,Apple,765131,0.032222422823348
Maharashtra,2019,4,OnePlus,681386,0.028695619178820003
Maharashtra,2019,4,Motorola,672128,0.028305731446526
Maharashtra,2019,4,Lenovo,367641,0.015482686950599001
Maharashtra,2019,4,Huawei,311865,0.01313375865545
Maharashtra,2019,4,Others,1815066,0.076438968103873
Maharashtra,2020,1,Xiaomi,6677147,0.25516078749972704
Maharashtra,2020,1,Samsung,5772343,0.22058456786986103
Maharashtra,2020,1,Vivo,4396537,0.168009457211544
Maharashtra,2020,1,Oppo,3377366,0.12906281204155
Maharashtra,2020,1,Realme,1031169,0.039405137266755
Maharashtra,2020,1,Apple,815679,0.031170392981761004
Maharashtra,2020,1,OnePlus,715746,0.027351548948941002
Maharashtra,2020,1,Motorola,704678,0.026928595912855003
Maharashtra,2020,1,Lenovo,387278,0.014799458430572001
Maharashtra,2020,1,Huawei,338054,0.012918410341637002
Maharashtra,2020,1,Others,1952393,0.074608831494792
Maharashtra,2020,2,Xiaomi,7291300,0.253477427461889
Maharashtra,2020,2,Samsung,6335245,0.22024078078542803
Maharashtra,2020,2,Vivo,4942835,0.17183452884514203
Maharashtra,2020,2,Oppo,3797269,0.132009652256906
Maharashtra,2020,2,Realme,1160245,0.040335182728116
Maharashtra,2020,2,Apple,858658,0.029850701645738
Maharashtra,2020,2,OnePlus,742365,0.025807849140447002
Maharashtra,2020,2,Motorola,742088,0.025798219410851003
Maharashtra,2020,2,Lenovo,406197,0.014121181490644001
Maharashtra,2020,2,Huawei,362725,0.012609904938229001
Maharashtra,2020,2,Others,2126159,0.073914571296605
Maharashtra,2020,3,Xiaomi,7895486,0.251372442482632
Maharashtra,2020,3,Samsung,6914730,0.22014763489010403
Maharashtra,2020,3,Vivo,5536849,0.176279364789896
Maharashtra,2020,3,Oppo,4210793,0.134061072516469
Maharashtra,2020,3,Realme,1316605,0.041917396172299004
Maharashtra,2020,3,Apple,911356,0.029015285910354002
Maharashtra,2020,3,OnePlus,778193,0.024775710467080003
Maharashtra,2020,3,Motorola,776080,0.02470843785448
Maharashtra,2020,3,Lenovo,423666,0.013488461282414
Maharashtra,2020,3,Huawei,386542,0.012306526369893002
Maharashtra,2020,3,Others,2259213,0.07192766726437301
Maharashtra,2020,4,Xiaomi,8584570,0.24931495940580303
Maharashtra,2020,4,Samsung,7578573,0.220098574517875
Maharashtra,2020,4,Vivo,6188503,0.17972785756627102
Maharashtra,2020,4,Oppo,4665421,0.13549417702062902
Maharashtra,2020,4,Realme,1504255,0.043686902694133
Maharashtra,2020,4,Apple,983306,0.028557387903352
Maharashtra,2020,4,OnePlus,822805,0.023896082759403
Maharashtra,2020,4,Motorola,813317,0.023620530188355002
Maharashtra,2020,4,Lenovo,444638,0.012913274039384
Maharashtra,2020,4,Huawei,413761,0.012016537452511002
Maharashtra,2020,4,Others,2433482,0.07067371645228
Maharashtra,2021,1,Xiaomi,9195320,0.24800244956939801
Maharashtra,2021,1,Samsung,8088910,0.218162010060161
Maharashtra,2021,1,Vivo,6831786,0.18425673744186402
Maharashtra,2021,1,Oppo,5069410,0.136724561828365
Maharashtra,2021,1,Realme,1696339,0.045751124191447
Maharashtra,2021,1,Apple,1054581,0.028442585061677003
Maharashtra,2021,1,OnePlus,870022,0.023464935116914002
Maharashtra,2021,1,Motorola,832101,0.022442186491513003
Maharashtra,2021,1,Lenovo,447713,0.012075046948237
Maharashtra,2021,1,Huawei,431846,0.011647105901343002
Maharashtra,2021,1,Others,2559509,0.069031257389076
Maharashtra,2021,2,Xiaomi,9764252,0.24616983712241602
Maharashtra,2021,2,Samsung,8511194,0.21457857096450203
Maharashtra,2021,2,Vivo,7509629,0.189327779309646
Maharashtra,2021,2,Oppo,5487836,0.138355676837768
Maharashtra,2021,2,Realme,2003392,0.050508188679721004
Maharashtra,2021,2,Apple,1131848,0.028535400131759002
Maharashtra,2021,2,OnePlus,949407,0.023935818796245
Maharashtra,2021,2,Motorola,820661,0.020689960142642003
Maharashtra,2021,2,Lenovo,430496,0.010853379265698002
Maharashtra,2021,2,Huawei,429331,0.010824008059358
Maharashtra,2021,2,Others,2626651,0.066221380690239
Maharashtra,2021,3,Xiaomi,10369008,0.24351131157195402
Maharashtra,2021,3,Samsung,8810154,0.20690235321362402
Maharashtra,2021,3,Vivo,8354641,0.19620484308844402
Maharashtra,2021,3,Oppo,6005730,0.14104176496411502
Maharashtra,2021,3,Realme,2373088,0.055730863681045004
Maharashtra,2021,3,Apple,1219480,0.028638918422646
Maharashtra,2021,3,OnePlus,1108387,0.026029951187163003
Maharashtra,2021,3,Motorola,801994,0.018834454637592
Maharashtra,2021,3,Huawei,436025,0.010239843544161001
Maharashtra,2021,3,Tecno,422485,0.009921862966011
Maharashtra,2021,3,Others,2680225,0.06294383272324
Maharashtra,2021,4,Xiaomi,10876133,0.23912783081917202
Maharashtra,2021,4,Vivo,9147706,0.20112581307635002
Maharashtra,2021,4,Samsung,9133368,0.20081057099184402
Maharashtra,2021,4,Oppo,6511923,0.14317423494650802
Maharashtra,2021,4,Realme,2837580,0.062388382909244006
Maharashtra,2021,4,Apple,1382079,0.030387045955647004
Maharashtra,2021,4,OnePlus,1264294,0.027797368948843004
Maharashtra,2021,4,Motorola,794353,0.017465022705653
Maharashtra,2021,4,Tecno,485180,0.010667398142046002
Maharashtra,2021,4,Huawei,420624,0.009248039235129001
Maharashtra,2021,4,Others,2629266,0.057808292269559004
Maharashtra,2022,1,Xiaomi,11340940,0.235154412522448
Maharashtra,2022,1,Vivo,9873983,0.20473705633057201
Maharashtra,2022,1,Samsung,9447206,0.195887834421886
Maharashtra,2022,1,Oppo,7009300,0.145337848863815
Maharashtra,2022,1,Realme,3235912,0.06709664148953601
Maharashtra,2022,1,Apple,1510802,0.03132648235047
Maharashtra,2022,1,OnePlus,1396866,0.028964019173241002
Maharashtra,2022,1,Motorola,788109,0.016341441617595
Maharashtra,2022,1,Tecno,572060,0.011861665190680002
Maharashtra,2022,1,Huawei,416025,0.008626279168186
Maharashtra,2022,1,Others,2636427,0.054666318871568004
Manipur,2018,1,Xiaomi,12453,0.41614035087719303
Manipur,2018,1,Samsung,5612,0.18753550543024203
Manipur,2018,1,Vivo,2289,0.076491228070175
Manipur,2018,1,Oppo,2039,0.06813700918964001
Manipur,2018,1,Realme,980,0.032748538011695
Manipur,2018,1,Apple,918,0.030676691729323004
Manipur,2018,1,OnePlus,554,0.018512949039264003
Manipur,2018,1,Lyf,545,0.018212197159565003
Manipur,2018,1,Lenovo,478,0.015973266499582
Manipur,2018,1,Motorola,430,0.014369256474519001
Manipur,2018,1,Others,3627,0.12120300751879601
Manipur,2018,2,Xiaomi,19879,0.43163608728693903
Manipur,2018,2,Samsung,8477,0.184062533926826
Manipur,2018,2,Vivo,3889,0.08444251438497401
Manipur,2018,2,Oppo,3211,0.069720985777874
Manipur,2018,2,Realme,1474,0.032005211160568
Manipur,2018,2,Apple,1280,0.027792856367386
Manipur,2018,2,OnePlus,779,0.016914558679839
Manipur,2018,2,Lyf,726,0.015763760720877002
Manipur,2018,2,Lenovo,671,0.014569536423841001
Manipur,2018,2,Motorola,611,0.013266746281619002
Manipur,2018,2,Others,5058,0.10982520898925101
Manipur,2018,3,Xiaomi,26950,0.43513360781464405
Manipur,2018,3,Samsung,11353,0.18330507790425402
Manipur,2018,3,Vivo,5709,0.09217728263502001
Manipur,2018,3,Oppo,4448,0.07181722773875801
Manipur,2018,3,Realme,1932,0.031193993703075
Manipur,2018,3,Apple,1676,0.027060628077823
Manipur,2018,3,OnePlus,1022,0.016501170582061003
Manipur,2018,3,Motorola,866,0.013982400904173001
Manipur,2018,3,Micromax,817,0.013191248889965
Manipur,2018,3,Gionee,816,0.013175102930491001
Manipur,2018,3,Others,6346,0.10246225881973
Manipur,2018,4,Xiaomi,36506,0.44202012374529304
Manipur,2018,4,Samsung,15215,0.184225502185521
Manipur,2018,4,Vivo,7945,0.09619925171633001
Manipur,2018,4,Oppo,6107,0.07394447202411901
Manipur,2018,4,Realme,2561,0.031008972139146003
Manipur,2018,4,Apple,2195,0.026577389240697
Manipur,2018,4,OnePlus,1217,0.014735618544842
Manipur,2018,4,Motorola,1091,0.013209991645376002
Manipur,2018,4,Huawei,1063,0.012870963445495001
Manipur,2018,4,Lenovo,1045,0.012653016745571
Manipur,2018,4,Others,7644,0.09255469856760501
Manipur,2019,1,Xiaomi,44328,0.44538667899163004
Manipur,2019,1,Samsung,18143,0.18229224230610702
Manipur,2019,1,Vivo,9987,0.100344630100374
Manipur,2019,1,Oppo,7606,0.076421473569986
Manipur,2019,1,Realme,3053,0.030675093190792
Manipur,2019,1,Apple,2686,0.026987651592030003
Manipur,2019,1,OnePlus,1419,0.014257437680227001
Manipur,2019,1,Huawei,1320,0.013262732725793001
Manipur,2019,1,Motorola,1261,0.012669928763049001
Manipur,2019,1,Lenovo,1160,0.011655128759030001
Manipur,2019,1,Others,8564,0.086047002320978
Manipur,2019,2,Xiaomi,52830,0.448673851563097
Manipur,2019,2,Samsung,21344,0.18127001112554803
Manipur,2019,2,Vivo,12208,0.103679923904643
Manipur,2019,2,Oppo,9283,0.07883852667159201
Manipur,2019,2,Realme,3549,0.030140895309434004
Manipur,2019,2,Apple,3146,0.026718302801769
Manipur,2019,2,Huawei,1571,0.013342165830127001
Manipur,2019,2,OnePlus,1538,0.013061903912626
Manipur,2019,2,Motorola,1419,0.012051262452546
Manipur,2019,2,Lenovo,1409,0.011966334598758
Manipur,2019,2,Others,9450,0.08025682182985501
Manipur,2019,3,Xiaomi,62189,0.456212036738167
Manipur,2019,3,Samsung,24119,0.17693447577687102
Manipur,2019,3,Vivo,14457,0.106055048563631
Manipur,2019,3,Oppo,10716,0.07861146160392
Manipur,2019,3,Realme,4255,0.031214237506969004
Manipur,2019,3,Apple,3713,0.027238181871533002
Manipur,2019,3,Huawei,1849,0.013564071715719002
Manipur,2019,3,OnePlus,1718,0.012603069338889002
Manipur,2019,3,Motorola,1557,0.011421990081868
Manipur,2019,3,Gionee,1435,0.010527010769095001
Manipur,2019,3,Others,10308,0.07561841603333401
Manipur,2019,4,Xiaomi,71382,0.459467809832773
Manipur,2019,4,Samsung,27196,0.17505374682990202
Manipur,2019,4,Vivo,17057,0.10979157816140701
Manipur,2019,4,Oppo,12455,0.080169672627093
Manipur,2019,4,Realme,5083,0.032717980406544
Manipur,2019,4,Apple,4146,0.026686749314486002
Manipur,2019,4,Huawei,2110,0.013581534262799
Manipur,2019,4,OnePlus,1880,0.012101082660693001
Manipur,2019,4,Motorola,1694,0.010903847886816
Manipur,2019,4,Gionee,1532,0.009861095019245
Manipur,2019,4,Others,10823,0.06966490299823601
Manipur,2020,1,Xiaomi,82065,0.462666456188618
Manipur,2020,1,Samsung,30698,0.173069333724221
Manipur,2020,1,Vivo,20017,0.112851939968653
Manipur,2020,1,Oppo,14505,0.081776359556643
Manipur,2020,1,Realme,6022,0.033950860892802005
Manipur,2020,1,Apple,4598,0.025922626766042
Manipur,2020,1,Huawei,2413,0.013604023137551002
Manipur,2020,1,OnePlus,2036,0.01147857070371
Manipur,2020,1,Motorola,1833,0.010334096316258002
Manipur,2020,1,Lenovo,1609,0.009071228026655
Manipur,2020,1,Others,11578,0.06527450471884201
Manipur,2020,2,Xiaomi,101637,0.471642165051787
Manipur,2020,2,Samsung,36569,0.169696885325017
Manipur,2020,2,Vivo,24681,0.114531128187994
Manipur,2020,2,Oppo,17877,0.08295745628689101
Manipur,2020,2,Realme,7575,0.035151464528343
Manipur,2020,2,Apple,5110,0.023712737127371
Manipur,2020,2,Huawei,2813,0.013053606563462002
Manipur,2020,2,OnePlus,2198,0.010199725284924
Manipur,2020,2,Motorola,2017,0.009359802502134001
Manipur,2020,2,Lenovo,1798,0.008343542339532
Manipur,2020,2,Others,13221,0.061351486802539004
Manipur,2020,3,Xiaomi,123688,0.47836697439308706
Manipur,2020,3,Samsung,43350,0.16765739877708702
Manipur,2020,3,Vivo,30086,0.11635848903362
Manipur,2020,3,Oppo,21723,0.08401434079895401
Manipur,2020,3,Realme,9422,0.036439861851850004
Manipur,2020,3,Apple,5797,0.022420067836465003
Manipur,2020,3,Huawei,3222,0.012461179673812
Manipur,2020,3,OnePlus,2459,0.009510254754160001
Manipur,2020,3,Motorola,2176,0.008415743938614
Manipur,2020,3,Lenovo,1996,0.007719588649574001
Manipur,2020,3,Others,14644,0.056636100292771004
Manipur,2020,4,Xiaomi,137767,0.47707880265399605
Manipur,2020,4,Samsung,48641,0.16844084606540802
Manipur,2020,4,Vivo,34019,0.11780574293906601
Manipur,2020,4,Oppo,24639,0.08532336930173201
Manipur,2020,4,Realme,11096,0.038424778025570004
Manipur,2020,4,Apple,6525,0.022595681021705002
Manipur,2020,4,Huawei,3448,0.011940215810397002
Manipur,2020,4,OnePlus,2688,0.009308381699056002
Manipur,2020,4,Motorola,2319,0.008030556979208
Manipur,2020,4,Lenovo,2118,0.007334506115551
Manipur,2020,4,Others,15512,0.053717119388306006
Manipur,2021,1,Xiaomi,149035,0.47665574986887005
Manipur,2021,1,Samsung,52212,0.16698862691417002
Manipur,2021,1,Vivo,37725,0.120655135798994
Manipur,2021,1,Oppo,26807,0.08573630816073201
Manipur,2021,1,Realme,12487,0.039936929906482004
Manipur,2021,1,Apple,7077,0.022634231836964003
Manipur,2021,1,Huawei,3626,0.011596965471362
Manipur,2021,1,OnePlus,2920,0.009338979364693
Manipur,2021,1,Motorola,2347,0.0075063645784020005
Manipur,2021,1,Lenovo,2098,0.00670999270792
Manipur,2021,1,Others,16334,0.052240715391405006
Manipur,2021,2,Xiaomi,159031,0.474140526938752
Manipur,2021,2,Samsung,55541,0.165591859490949
Manipur,2021,2,Vivo,41068,0.122441556428122
Manipur,2021,2,Oppo,29009,0.08648843650587701
Manipur,2021,2,Realme,14786,0.04408349209472601
Manipur,2021,2,Apple,7675,0.022882510606453
Manipur,2021,2,Huawei,3685,0.010986586525704
Manipur,2021,2,OnePlus,3183,0.009489906353139
Manipur,2021,2,Motorola,2290,0.006827485249352
Manipur,2021,2,HMD Global,2192,0.006535304657895
Manipur,2021,2,Others,16949,0.050532335149027004
Manipur,2021,3,Xiaomi,171051,0.47284443080699606
Manipur,2021,3,Samsung,57831,0.15986498926050902
Manipur,2021,3,Vivo,45197,0.12494022098195101
Manipur,2021,3,Oppo,32022,0.08851994062181201
Manipur,2021,3,Realme,17435,0.048196401372222
Manipur,2021,3,Apple,8421,0.023278571606279
Manipur,2021,3,Huawei,4030,0.011140321051336001
Manipur,2021,3,OnePlus,3903,0.010789248899098
Manipur,2021,3,Motorola,2266,0.006264011787178001
Manipur,2021,3,HMD Global,2169,0.005995870064602
Manipur,2021,3,Others,17424,0.048165993548012
Manipur,2021,4,Xiaomi,183086,0.47218024170462103
Manipur,2021,4,Samsung,60028,0.154812686655697
Manipur,2021,4,Vivo,48425,0.12488845790801101
Manipur,2021,4,Oppo,34483,0.088931929665296
Manipur,2021,4,Realme,21355,0.055074713859072005
Manipur,2021,4,Apple,9391,0.024219463256874
Manipur,2021,4,OnePlus,4695,0.012108442124483
Manipur,2021,4,Huawei,4031,0.010395980874077
Manipur,2021,4,HMD Global,2508,0.0064681518313530004
Manipur,2021,4,Motorola,2358,0.006081300645267001
Manipur,2021,4,Others,17386,0.044838631475244
Manipur,2022,1,Xiaomi,193373,0.46946588977907205
Manipur,2022,1,Samsung,62042,0.150623937848992
Manipur,2022,1,Vivo,51648,0.125389657683903
Manipur,2022,1,Oppo,37434,0.09088128186453001
Manipur,2022,1,Realme,24745,0.060075260985676004
Manipur,2022,1,Apple,10256,0.024899247390143
Manipur,2022,1,OnePlus,5335,0.012952172857489001
Manipur,2022,1,Huawei,4094,0.009939305656712001
Manipur,2022,1,HMD Global,2518,0.006113134255887
Manipur,2022,1,Motorola,2359,0.00572711823258
Manipur,2022,1,Others,18096,0.043932993445010005
Meghalaya,2018,1,Xiaomi,4528,0.24458488629611602
Meghalaya,2018,1,Samsung,3411,0.18424890617403902
Meghalaya,2018,1,Vivo,1869,0.100956084913304
Meghalaya,2018,1,Oppo,1779,0.09609463620158801
Meghalaya,2018,1,Realme,1065,0.05752714308864001
Meghalaya,2018,1,Motorola,662,0.035758656079511
Meghalaya,2018,1,Lenovo,577,0.031167287851779003
Meghalaya,2018,1,Apple,548,0.029600821044671002
Meghalaya,2018,1,Micromax,498,0.026900016204829003
Meghalaya,2018,1,OnePlus,435,0.023497002106627002
Meghalaya,2018,1,Others,3141,0.16966456003889102
Meghalaya,2018,2,Xiaomi,6618,0.24862874746412203
Meghalaya,2018,2,Samsung,4962,0.18641520775415102
